id,playerId,playerName,birthDate,triCode,draftDate
9488,8456832,Mats Kihlstrom,1964-01-03,CGY,1982-06-09
9489,8447775,Ron Hextall,1964-05-03,PHI,1982-06-09
9490,8447350,Tony Granato,1964-07-25,NYR,1982-06-09
9491,8456471,Jacob Gustavsson,1964-03-22,BUF,1982-06-09
9492,8455793,Todd Carlile,1964-01-22,MNS,1982-06-09
9493,8451820,Bob Sweeney,1964-01-25,BOS,1982-06-09
9494,8446315,Michael Dark,1963-09-17,MTL,1982-06-09
9495,8451783,Raimo Summanen,1962-03-02,EDM,1982-06-09
9496,8448517,Roger Kortko,1963-02-01,NYI,1982-06-09
9497,8446990,Paul Fulcher,1962-12-26,NJD,1982-06-09
9498,8456651,Greg Hudas,1964-02-15,DET,1982-06-09
9499,8445905,Dom Campedelli,1964-04-03,TOR,1982-06-09
9500,8456722,Jim Johannson,1964-03-10,HFD,1982-06-09
9501,8450509,Daniel Poudrier,1964-02-15,QUE,1982-06-09
9502,8447993,Viktor Nechayev,1955-01-28,LAK,1982-06-09
9503,8457493,Jay Ness,1963-10-17,CHI,1982-06-09
9504,8447206,Doug Gilmour,1963-06-25,STL,1982-06-09
9505,8457755,Brad Ramsden,1964-09-14,CGY,1982-06-09
9506,8455952,Grant Couture,1964-06-25,PIT,1982-06-09
9507,8457730,Parie Proft,1964-01-22,VAN,1982-06-09
9508,8457766,Derek Ray,1963-10-30,WIN,1982-06-09
9509,8458256,Jeff Triano,1964-04-11,TOR,1982-06-09
9510,8445712,Dave Brown,1962-10-12,PHI,1982-06-09
9511,8456780,Sergei Kapustin,1953-02-13,NYR,1982-06-09
9512,8455611,Allen Bishop,1964-03-19,BUF,1982-06-09
9513,8458488,Victor Zhluktov,1954-01-29,MNS,1982-06-09
9514,8457375,John Meulenbroeks,1964-04-03,BOS,1982-06-09
9515,8448253,Hannu Jarvenpaa,1963-05-19,MTL,1982-06-09
9516,8458055,Brian Small,1964-05-23,EDM,1982-06-09
9517,8458218,John Tiano,1964-04-25,NYI,1982-06-09
9518,8456677,John Hutchings,1964-08-17,NJD,1982-06-09
9519,8456947,Patrick Lahey,1964-03-02,DET,1982-06-09
9520,8458068,Steven Smith,1962-05-11,MTL,1982-06-09
9521,8456891,Mickey Krampotich,1964-02-11,HFD,1982-06-09
9522,8451235,Wally Schreiber,1962-04-15,WSH,1982-06-09
9523,8447729,Peter Helander,1951-12-04,LAK,1982-06-09
9524,8458062,Jeff Smith,1963-07-31,CHI,1982-06-09
9525,8456044,Chris Delaney,1963-02-15,STL,1982-06-09
9526,8457464,Roy Myllari,1964-07-16,CGY,1982-06-09
9527,8456061,Peter Derksen,1964-07-19,PIT,1982-06-09
9528,8455720,Newell Brown,1962-02-14,VAN,1982-06-09
9529,8447292,Guy Gosselin,1964-06-06,WIN,1982-06-09
9530,8456386,Brian Glynn,1964-03-12,NYR,1982-06-09
9531,8457007,Alain Lavigne,1962-10-17,PHI,1982-06-09
9532,8456785,Jan Karlsson,1964-05-30,NYR,1982-06-09
9533,8452215,Claude Verret,1963-04-20,BUF,1982-06-09
9534,8457388,Paul Miller,1964-01-21,MNS,1982-06-09
9535,8456253,Tony Fiore,1962-08-07,BOS,1982-06-09
9536,8456865,Thomas Kolioupoulos,1964-02-10,MTL,1982-06-09
9537,8446088,Dean Clark,1964-01-10,EDM,1982-06-09
9538,8449969,Todd Okerlund,1964-09-06,NYI,1982-06-09
9539,8447753,Alan Hepple,1963-08-16,NJD,1982-06-09
9540,8455982,Gary Cullen,1963-09-28,DET,1982-06-09
9541,8448123,Miroslav Ihnacak,1962-02-19,TOR,1982-06-09
9542,8458045,Kevin Skilliter,1964-02-05,HFD,1982-06-09
9543,8457774,Jamie Reeve,1964-05-23,WSH,1982-06-09
9544,8455844,David Chartier,1964-03-16,LAK,1982-06-09
9545,8457627,Phil Patterson,1964-07-18,CHI,1982-06-09
9546,8455869,Matthew Christensen,1964-06-06,STL,1982-06-09
9547,8457641,Ted Pearson,1962-01-09,CGY,1982-06-09
9548,8456423,Greg Gravel,1962-03-02,PIT,1982-06-09
9549,8457320,Donald McLaren,1963-01-17,VAN,1982-06-09
9550,8458350,Tom Ward,1964-01-16,WIN,1982-06-09
9551,8447985,Mike Hough,1963-02-06,QUE,1982-06-09
9552,8451016,Magnus Roupe,1963-03-23,PHI,1982-06-09
9553,8449621,Kelly Miller,1963-03-03,NYR,1982-06-09
9554,8457531,Rob Norman,1964-01-19,BUF,1982-06-09
9555,8449585,Patrick Micheletti,1963-12-11,MNS,1982-06-09
9556,8448533,Doug Kostynski,1963-02-23,BOS,1982-06-09
9557,8458410,Brian Williams,1963-06-27,MTL,1982-06-09
9558,8458446,Ian Wood,1964-02-10,EDM,1982-06-09
9559,8457601,Gordon Paddock,1964-02-15,NYI,1982-06-09
9560,8451310,Brent Shaw,1962-06-24,NJD,1982-06-09
9561,8457347,Brent Meckling,1964-09-14,DET,1982-06-09
9562,8452219,Leigh Verstraete,1962-01-06,TOR,1982-06-09
9563,8451095,Simo Saarinen,1963-02-14,NYR,1982-06-09
9564,8457539,Juha Nurmi,1959-02-25,WSH,1982-06-09
9565,8456302,John Franzosa,1963-03-03,LAK,1982-06-09
9566,8445880,James Camazzola,1964-01-05,CHI,1982-06-09
9567,8458021,John Shumski,1963-10-10,STL,1982-06-09
9568,8458275,James Uens,1964-04-02,CGY,1982-06-09
9569,8458371,Stu Wenaas,1964-01-22,PIT,1982-06-09
9570,8457765,Al Raymond,1964-07-21,VAN,1982-06-09
9571,8457939,Michael Savage,1964-04-08,WIN,1982-06-09
9572,8457118,Vincent Lukac,1954-02-12,QUE,1982-06-09
9573,8455422,Tom Allen,1962-10-22,PHI,1982-06-09
9574,8457108,Robert Lowes,1963-01-21,NYR,1982-06-09
9575,8455962,Mike Craig,1962-11-01,BUF,1982-06-09
9576,8456761,Arnold Kadlec,1959-01-08,MNS,1982-06-09
9577,8456369,Tony Gilliard,1963-01-21,BOS,1982-06-09
9578,8456181,Robert Emery,1964-03-04,MTL,1982-06-09
9579,8456079,Grant Dion,1964-01-20,EDM,1982-06-09
9580,8456228,Eric Faust,1963-09-02,NYI,1982-06-09
9581,8456320,Scott Fusco,1963-01-21,NJD,1982-06-09
9582,8458124,Mike Stern,1964-06-12,DET,1982-06-09
9583,8457106,Tim Loven,1963-10-14,TOR,1982-06-09
9584,8457077,Martin Linse,1962-10-13,HFD,1982-06-09
9585,8457727,Wayne Prestage,1962-05-17,WSH,1982-06-09
9586,8458010,Ray Shero,1962-07-28,LAK,1982-06-09
9587,8456703,Mike James,1964-01-31,CHI,1982-06-09
9588,8455403,Brian Ahern,1964-08-05,STL,1982-06-09
9589,8456190,Richard Erdall,1963-01-31,CGY,1982-06-09
9590,8457270,Chris McCauley,1963-02-26,PIT,1982-06-09
9591,8456113,Steve Driscoll,1964-06-07,VAN,1982-06-09
9592,8458002,Robert Shaw,1964-02-06,WIN,1982-06-09
9593,8457226,Andre Martin,1963-12-18,QUE,1982-06-09
9594,8456330,Richard Gal,1963-09-29,PHI,1982-06-09
9595,8457595,Andy Otto,1963-05-08,NYR,1982-06-09
9596,8457684,James Plankers,1964-09-12,BUF,1982-06-09
9597,8456858,Scott Knutson,1964-03-13,MNS,1982-06-09
9598,8448768,Tommy Lehman,1964-02-03,BOS,1982-06-09
9599,8455395,Darren Acheson,1964-01-16,MTL,1982-06-09
9600,8458060,Chris Smith,1962-02-06,EDM,1982-06-09
9601,8456390,Pat Goff,1964-06-29,NYI,1982-06-09
9602,8446448,Dan Dorion,1963-03-02,NJD,1982-06-09
9603,8457767,Shaun Reagan,1964-05-12,DET,1982-06-09
9604,8455458,James Appleby,1963-03-26,TOR,1982-06-09
9605,8455778,Randy Cameron,1964-01-02,HFD,1982-06-09
9606,8456612,Jon Holden,1963-02-27,WSH,1982-06-09
9607,8458276,Mats Ullander,1954-08-02,LAK,1982-06-09
9608,8455450,Robert Andrea,1964-06-23,CHI,1982-06-09
9609,8458065,Peter Smith,1964-11-01,STL,1982-06-09
9610,8458213,Dale Thompson,1964-06-11,CGY,1982-06-09
9611,8455540,Stanley Bautch,1964-04-03,PIT,1982-06-09
9612,8456429,Shawn Green,1964-07-07,VAN,1982-06-09
9613,8456193,Jan Ericson,1962-09-02,WIN,1982-06-09
9614,8457117,Jozef Lukac,1957-03-13,QUE,1982-06-09
9615,8458310,Mark Vichorek,1963-01-05,PHI,1982-06-09
9616,8457826,Dwayne Robinson,1964-03-16,NYR,1982-06-09
9617,"",Marco Kallas,"",WSH,1982-06-09
9618,8456708,Jan Jasko,1959-06-20,QUE,1982-06-09
9619,8455786,Bruno Campese,1963-08-03,BOS,1982-06-09
9620,8455690,William Brauer,1964-02-17,MTL,1982-06-09
9621,8446223,Jeff Crawford,1962-04-08,EDM,1982-06-09
9622,8456880,James Koudys,1964-01-09,NYI,1982-06-09
9160,8447685,Dale Hawerchuk,1963-04-04,WIN,1981-06-10
9161,8451516,Doug Smith,1963-05-17,LAK,1981-06-10
9162,8445977,Bobby Carpenter,1963-07-13,WSH,1981-06-10
9163,8446951,Ron Francis,1963-03-01,HFD,1981-06-10
9164,8446062,Joe Cirella,1963-05-09,CLR,1981-06-10
9165,8445416,Jim Benning,1963-04-29,TOR,1981-06-10
9166,8448106,Mark Hunter,1962-11-12,MTL,1981-06-10
9167,8446991,Grant Fuhr,1962-09-28,EDM,1981-06-10
9168,8450223,James Patrick,1963-06-14,NYR,1981-06-10
9169,8445803,Garth Butcher,1963-01-08,VAN,1981-06-10
9170,8449662,Randy Moller,1963-08-23,QUE,1981-06-10
9171,8451858,Tony Tanti,1963-09-07,CHI,1981-06-10
9172,8449538,Ron Meighan,1963-05-26,MNS,1981-06-10
9173,8448818,Normand Leveille,1963-01-10,BOS,1981-06-10
9174,8448960,Al MacInnis,1963-07-11,CGY,1981-06-10
9175,8451559,Steven Smith,1963-04-04,PHI,1981-06-10
9176,8456125,Jiri Dudacek,1962-04-04,BUF,1981-06-10
9177,8446372,Gilbert Delorme,1962-11-25,MTL,1981-06-10
9178,8456690,Jan Ingman,1961-11-25,MTL,1981-06-10
9179,8457884,Marty Ruff,1963-05-19,STL,1981-06-10
9180,8445625,Paul Boutilier,1963-05-03,NYI,1981-06-10
9181,8445088,Scott Arniel,1962-09-17,WIN,1981-06-10
9182,8448870,Claude Loiselle,1963-05-29,DET,1981-06-10
9183,8452549,Gary Yaremchuk,1961-08-15,TOR,1981-06-10
9184,8456444,Kevin Griffin,1963-05-14,CHI,1981-06-10
9185,8446054,Richard Chernomaz,1963-09-01,CLR,1981-06-10
9186,8446445,Dave Donnelly,1962-02-02,MNS,1981-06-10
9187,8447076,Steve Gatzos,1961-06-22,PIT,1981-06-10
9188,8451765,Todd Strueby,1963-06-15,EDM,1981-06-10
9189,8446712,Jan Erixon,1962-07-08,NYR,1981-06-10
9190,8451121,Michael Sands,1963-04-06,MNS,1981-06-10
9191,8456195,Lars Eriksson,1961-04-16,MTL,1981-06-10
9192,8447863,Tom Hirsch,1963-01-27,MNS,1981-06-10
9193,8457729,David Preuss,1963-08-14,MNS,1981-06-10
9194,8446507,Luc Dufour,1963-02-13,BOS,1981-06-10
9195,8457526,Hakan Nordin,1961-01-15,STL,1981-06-10
9196,8446171,Rich Costello,1963-06-27,PHI,1981-06-10
9197,8452233,Hannu Virta,1963-03-22,BUF,1981-06-10
9198,8448449,Dean Kennedy,1963-01-18,LAK,1981-06-10
9199,8446053,Chris Chelios,1962-01-25,MTL,1981-06-10
9200,8452250,Jali Wahlsten,1963-06-20,MNS,1981-06-10
9201,8446424,Gord Dineen,1962-09-21,NYI,1981-06-10
9202,8451257,Jyrki Seppa,1961-11-14,WIN,1981-06-10
9203,8449582,Corrado Micalef,1961-04-20,DET,1981-06-10
9204,8445858,Eric Calder,1963-07-26,WSH,1981-06-10
9205,8456553,Dieter Hegen,1962-04-29,MTL,1981-06-10
9206,8458176,Barry Tabobondung,1961-04-03,PHI,1981-06-10
9207,8447806,Uli Hiemer,1962-09-21,CLR,1981-06-10
9208,8451904,Thomas Thornbury,1963-03-17,PIT,1981-06-10
9209,8451784,Peter Sundstrom,1961-12-14,NYR,1981-06-10
9210,8449717,Mark Morrison,1963-05-11,NYR,1981-06-10
9211,8448665,Jean-Marc Lanthier,1963-03-27,VAN,1981-06-10
9212,8447074,Jean-Marc Gaulin,1962-03-03,QUE,1981-06-10
9213,8445013,Darrel Anholt,1962-11-23,CHI,1981-06-10
9214,8447237,Ernie Godden,1961-03-13,TOR,1981-06-10
9215,8452217,Mike Vernon,1963-02-24,CGY,1981-06-10
9216,8447506,Ron Handy,1963-01-15,NYI,1981-06-10
9217,8451763,Ken Strong,1963-05-09,PHI,1981-06-10
9218,8455415,James Aldred,1963-04-28,BUF,1981-06-10
9219,8446045,Colin Chisholm,1963-02-25,BUF,1981-06-10
9220,8448919,Paul MacDermid,1963-04-14,HFD,1981-06-10
9221,8446437,Gord Donnelly,1962-04-05,STL,1981-06-10
9222,8446084,Neal Coulter,1963-01-02,NYI,1981-06-10
9223,8457268,Kirk McCaskill,1961-04-09,WIN,1981-06-10
9224,8449583,David Michayluk,1962-05-18,PHI,1981-06-10
9225,8456427,Gus Greco,1963-04-07,CLR,1981-06-10
9226,8447917,Mike Hoffman,1963-02-26,HFD,1981-06-10
9227,8456809,Tony Kellin,1963-03-19,WSH,1981-06-10
9228,8451864,Terry Tait,1963-09-10,MNS,1981-06-10
9229,8451223,Norm Schmidt,1963-01-24,PIT,1981-06-10
9230,8447975,Paul Houck,1963-08-12,EDM,1981-06-10
9231,8452157,John Vanbiesbrouck,1963-09-04,NYR,1981-06-10
9232,8452576,Wendell Young,1963-08-01,VAN,1981-06-10
9233,8449096,Clint Malarchuk,1961-05-01,QUE,1981-06-10
9234,8450284,Perry Pelensky,1962-03-20,CHI,1981-06-10
9235,8457198,James Malwitz,1962-09-27,MNS,1981-06-10
9236,8449504,Daniel McLellan,1963-02-10,BOS,1981-06-10
9237,8457175,Peter Madach,1963-02-26,CGY,1981-06-10
9238,8456998,Kenneth Latta,1962-05-12,PHI,1981-06-10
9239,8446547,Jeff Eatough,1963-06-02,BUF,1981-06-10
9240,8446299,Marty Dallman,1963-02-15,LAK,1981-06-10
9241,8446287,Kjell Dahlin,1963-03-02,MTL,1981-06-10
9242,8458405,Anders Wikberg,1963-01-17,BUF,1981-06-10
9243,8448842,Todd Lumbard,1963-08-31,NYI,1981-06-10
9244,8445457,Marc Behrend,1961-01-11,WIN,1981-06-10
9245,8451938,Larry Trader,1963-07-07,DET,1981-06-10
9246,8458087,Douglas Speck,1963-02-08,CLR,1981-06-10
9247,8451008,Steve Rooney,1962-06-28,MTL,1981-06-10
9248,8451363,Mike Siltala,1963-08-05,WSH,1981-06-10
9249,8456942,Normand Lefrancois,1962-04-20,TOR,1981-06-10
9250,8451369,Peter Sidorkiewicz,1963-06-29,WSH,1981-06-10
9251,8446483,Phil Drouillard,1963-03-30,EDM,1981-06-10
9252,8457180,William Maguire,1963-05-18,HFD,1981-06-10
9253,8451830,Jacques Sylvestre,1963-02-09,NYI,1981-06-10
9254,8448763,Edward Lee,1961-12-17,QUE,1981-06-10
9255,8455855,Douglas Chessell,1963-02-18,CHI,1981-06-10
9256,8456648,Kelly Hubbard,1963-04-22,MNS,1981-06-10
9257,8457206,Joe Mantione,1963-04-16,BOS,1981-06-10
9258,8458030,Mario Simioni,1963-04-01,CGY,1981-06-10
9259,8456498,Justin Hanley,1961-07-14,PHI,1981-06-10
9260,8456171,Mauri Eivola,1963-03-16,BUF,1981-06-10
9261,8455702,Barry Brigley,1962-10-08,TOR,1981-06-10
9262,8445628,Dan Bourbonnais,1962-03-06,HFD,1981-06-10
9263,8456590,Michael Hickey,1961-03-14,STL,1981-06-10
9264,8448758,Moe Lemay,1962-02-18,VAN,1981-06-10
9265,8457552,Robert O'Connor,1961-04-02,WIN,1981-06-10
9266,8447001,Gerard Gallant,1963-09-02,DET,1981-06-10
9267,8446484,Bruce Driver,1962-04-29,CLR,1981-06-10
9268,8456162,Paul Edwards,1963-01-23,PIT,1981-06-10
9269,8449443,James McGeough,1963-04-13,WSH,1981-06-10
9270,8451558,Steve Smith,1963-04-30,EDM,1981-06-10
9271,8445796,Rod Buskas,1961-01-07,PIT,1981-06-10
9272,8447440,Marc Habscheid,1963-03-01,EDM,1981-06-10
9273,8457177,Eric Magnuson,1961-09-17,NYR,1981-06-10
9274,8448567,Stu Kulak,1963-03-10,VAN,1981-06-10
9275,8446551,Mike Eagles,1963-03-07,QUE,1981-06-10
9276,8457950,William Schafhauser,1962-03-12,CHI,1981-06-10
9277,8447435,Paul Guay,1963-09-02,MNS,1981-06-10
9278,8457395,Bruce Milton,1962-06-24,BOS,1981-06-10
9279,8447954,Todd Hooey,1963-06-23,CGY,1981-06-10
9280,8458316,Andre Villeneuve,1963-01-19,PHI,1981-06-10
9281,8455755,Ali Butorac,1963-07-19,BUF,1981-06-10
9282,8458211,Bradley Thompson,1963-01-11,LAK,1981-06-10
9283,8455432,Thomas Anastos,1963-07-05,MTL,1981-06-10
9284,8455477,Peter Aslin,1962-09-21,STL,1981-06-10
9285,8455705,Charles Brimmer,1963-03-09,NYI,1981-06-10
9286,8457518,Peter Nilsson,1962-06-10,WIN,1981-06-10
9287,8451701,Greg Stefan,1961-02-11,DET,1981-06-10
9288,8448706,Jeff Larmer,1962-11-10,CLR,1981-06-10
9289,8449663,John Mokosak,1963-09-07,HFD,1981-06-10
9290,8448217,Risto Jalo,1962-07-18,WSH,1981-06-10
9291,8458458,Andrew Wright,1963-01-31,TOR,1981-06-10
9292,8458424,Geoffrey Wilson,1962-05-19,PIT,1981-06-10
9293,8456670,Craig Hurley,1963-01-06,LAK,1981-06-10
9294,8456463,Michael Guentzel,1963-08-23,NYR,1981-06-10
9295,8447956,Bruce Holloway,1963-06-27,VAN,1981-06-10
9296,8458166,Vladimir Svitek,1962-10-19,PHI,1981-06-10
9297,8455826,Marc Centrone,1963-01-23,CHI,1981-06-10
9298,8445054,Jim Archibald,1961-06-06,MNS,1981-06-10
9299,8451894,Mats Thelin,1961-03-30,BOS,1981-06-10
9300,8456575,Richard Heppner,1963-06-08,CGY,1981-06-10
9301,8456652,Gil Hudon,1962-02-12,PHI,1981-06-10
9302,8457044,Heikki Leime,1962-05-07,BUF,1981-06-10
9303,8457942,Peter Sawkins,1963-08-09,LAK,1981-06-10
9304,8448568,Tom Kurvers,1962-09-14,MTL,1981-06-10
9305,8456618,Erik Holmberg,1963-01-24,STL,1981-06-10
9306,8458319,Teppo Virta,1962-09-02,NYI,1981-06-10
9307,8449458,Dan McFall,1963-04-08,WIN,1981-06-10
9308,8452583,Rick Zombo,1963-05-08,DET,1981-06-10
9309,8455461,Tony Arima,1961-09-09,CLR,1981-06-10
9310,8456091,Denis Dore,1963-05-31,HFD,1981-06-10
9311,8446497,Gaetan Duchesne,1962-07-11,WSH,1981-06-10
9312,8458268,Richard Turmel,1962-07-29,TOR,1981-06-10
9313,8448656,Mitch Lamoureux,1962-08-22,PIT,1981-06-10
9314,8458148,Michael Sturgeon,1963-01-23,EDM,1981-06-10
9315,8456948,Ari Lahteenmaki,1961-07-19,NYR,1981-06-10
9316,8451429,Petri Skriko,1962-03-13,VAN,1981-06-10
9317,8455943,Andre Cote,1961-06-19,QUE,1981-06-10
9318,8457357,Johan Mellström,1963-01-02,CHI,1981-06-10
9319,8456778,Kari Kanervo,1963-01-01,MNS,1981-06-10
9320,8457612,Armel Parisee,1963-07-21,BOS,1981-06-10
9321,8446364,Dale Degray,1963-09-03,CGY,1981-06-10
9322,8458191,Steve Taylor,1962-04-09,PHI,1981-06-10
9323,8450057,Gaetano Orlando,1962-11-13,BUF,1981-06-10
9324,8445680,Dan Brennan,1962-10-01,LAK,1981-06-10
9325,8456364,Paul Gess,1962-09-28,MTL,1981-06-10
9326,8452229,Alain Vigneault,1961-05-14,STL,1981-06-10
9327,8446474,William Dowd,1963-04-17,NYI,1981-06-10
9328,8456074,Greg Dick,1962-03-08,WIN,1981-06-10
9329,8457024,Donald Leblanc,1963-06-16,DET,1981-06-10
9330,8455468,Tim Army,1963-04-26,CLR,1981-06-10
9331,8457692,Jeffrey Poeschl,1962-01-29,HFD,1981-06-10
9332,8452425,George White,1961-02-17,WSH,1981-06-10
9333,8455514,Greg Barber,1963-02-10,TOR,1981-06-10
9334,8446358,Dean Defazio,1963-04-16,PIT,1981-06-10
9335,8447959,Miloslav Horava,1961-08-14,EDM,1981-06-10
9336,8457779,Paul Reifenberger,1963-05-27,NYR,1981-06-10
9337,8445919,Frank Caprice,1962-05-02,VAN,1981-06-10
9338,8455707,Marc Brisebois,1963-07-21,QUE,1981-06-10
9339,8455574,John Benns,1963-01-16,CHI,1981-06-10
9340,8445492,Scott Bjugstad,1961-06-02,MNS,1981-06-10
9341,8451831,Don Sylvestri,1961-06-02,BOS,1981-06-10
9342,8455663,George Boudreau,1963-01-06,CGY,1981-06-10
9343,8447439,Len Hachborn,1961-09-04,PHI,1981-06-10
9344,8457979,Venci Sebek,1963-05-25,BUF,1981-06-10
9345,8451983,Allan Tuer,1963-07-19,LAK,1981-06-10
9346,8449756,Scott Ferguson,1963-08-06,MTL,1981-06-10
9347,8452476,Dan Wood,1962-10-31,STL,1981-06-10
9348,8457164,Scott Maclellan,1963-03-21,NYI,1981-06-10
9349,8456763,Vladimir Kadlec,1962-01-03,WIN,1981-06-10
9350,8449898,Robert Nordmark,1962-08-20,DET,1981-06-10
9351,8448288,John Johannson,1961-10-18,CLR,1981-06-10
9352,8457720,Larry Power,1963-04-08,HFD,1981-06-10
9353,8452153,Chris Valentine,1961-12-06,WSH,1981-06-10
9354,8449035,Marc Magnan,1962-01-17,TOR,1981-06-10
9355,8447515,Dave Hannan,1961-11-26,PIT,1981-06-10
9356,8451346,Gord Sherven,1963-08-21,EDM,1981-06-10
9357,8450612,Mario Proulx,1961-11-29,NYR,1981-06-10
9358,8458313,Rejean Vignola,1963-01-27,VAN,1981-06-10
9359,8451845,Kari Takko,1962-06-23,QUE,1981-06-10
9360,8457876,Sylvain Roy,1963-01-30,CHI,1981-06-10
9361,8456909,Steven Kudebeh,1963-01-19,MNS,1981-06-10
9362,8455672,Richard Bourque,1963-04-20,BOS,1981-06-10
9363,8446546,Bruce Eakin,1962-09-28,CGY,1981-06-10
9364,8458261,Steve Tsujiura,1962-02-28,PHI,1981-06-10
9365,8456515,Warren Harper,1963-05-10,BUF,1981-06-10
9366,8455491,Jeff Baikie,1961-02-11,LAK,1981-06-10
9367,8455749,Dan Burrows,1963-03-15,MTL,1981-06-10
9368,8452687,Richard Zemlak,1963-03-03,STL,1981-06-10
9369,8457757,Dave Randerson,1963-02-04,NYI,1981-06-10
9370,8456841,David Kirwin,1963-05-10,WIN,1981-06-10
8950,8452445,Doug Wickenheiser,1961-03-30,MTL,1980-06-11
8951,8445208,Dave Babych,1961-05-23,WIN,1980-06-11
8952,8451146,Denis Savard,1961-02-04,CHI,1980-06-11
8953,8449745,Larry Murphy,1961-03-08,LAK,1980-06-11
8954,8452206,Darren Veitch,1960-04-24,WSH,1980-06-11
8955,8446117,Paul Coffey,1961-06-01,EDM,1980-06-11
8956,8448667,Rick Lanz,1961-09-16,VAN,1980-06-11
8957,8445090,Fred Arthur,1961-03-06,HFD,1980-06-11
8958,8445771,Mike Bullard,1961-03-10,PIT,1980-06-11
8959,8446945,Jim Fox,1960-05-18,LAK,1980-06-11
8960,8445546,Mike Blaisdell,1960-01-18,DET,1980-06-11
8961,8452496,Rik Wilson,1962-06-17,STL,1980-06-11
8962,8446266,Denis Cyr,1961-02-04,CGY,1980-06-11
8963,8449107,James Malone,1962-02-20,NYR,1980-06-11
8964,8446517,Jerome Dupont,1962-02-21,CHI,1980-06-11
8965,8450133,Brad Palmer,1961-09-14,MNS,1980-06-11
8966,8451794,Brent Sutter,1962-06-10,NYI,1980-06-11
8967,8450271,Barry Pederson,1961-03-13,BOS,1980-06-11
8968,8446993,Paul Gagne,1962-02-06,CLR,1980-06-11
8969,8450218,Steve Patrick,1961-02-04,BUF,1980-06-11
8970,8451758,Michael Stothers,1962-02-22,PHI,1980-06-11
8971,8452290,Joseph Ward,1961-02-11,CLR,1980-06-11
8972,8449122,Moe Mantha,1961-01-21,WIN,1980-06-11
8973,8450953,Normand Rochefort,1961-01-28,QUE,1980-06-11
8974,8449749,Craig Muni,1962-07-19,TOR,1980-06-11
8975,8449442,Bob McGill,1962-04-27,TOR,1980-06-11
8976,8449797,Ric Nattress,1962-05-25,MTL,1980-06-11
8977,8448859,Steve Ludzik,1961-04-03,CHI,1980-06-11
8978,8447000,Michel Galarneau,1961-03-01,HFD,1980-06-11
8979,8451584,Ken Solheim,1961-03-27,CHI,1980-06-11
8980,8446265,Tony Curtale,1962-01-29,CGY,1980-06-11
8981,8448712,Kevin LaVallee,1961-09-16,CGY,1980-06-11
8982,8451882,Greg Terrion,1960-05-02,LAK,1980-06-11
8983,8449700,David Morrison,1962-06-12,LAK,1980-06-11
8984,8444914,Mike Allison,1961-03-28,NYR,1980-06-11
8985,8456021,Leonard Dawes,1962-04-11,CHI,1980-06-11
8986,8445381,Don Beaupre,1961-09-19,MNS,1980-06-11
8987,8448020,Kelly Hrudey,1961-01-13,NYI,1980-06-11
8988,8448521,Steve Konroyd,1961-02-10,CGY,1980-06-11
8989,8446029,John Chabot,1962-05-18,MTL,1980-06-11
8990,8449660,Mike Moller,1962-06-16,BUF,1980-06-11
8991,8456307,Jay Fraser,1961-10-26,PHI,1980-06-11
8992,8445584,Fred Boimistruck,1962-01-14,TOR,1980-06-11
8993,8446544,Murray Eaves,1960-05-10,WIN,1980-06-11
8994,8449871,John Newberry,1962-04-08,MTL,1980-06-11
8995,8450073,Mark Osborne,1961-08-13,DET,1980-06-11
8996,8457381,Dan Miele,1962-04-12,WSH,1980-06-11
8997,8455485,Shawn Babcock,1962-07-24,EDM,1980-06-11
8998,8451190,Andreas Schliebener,1962-08-16,VAN,1980-06-11
8999,8452235,Mickey Volcan,1962-03-03,HFD,1980-06-11
9000,8445653,Randy Boyd,1962-01-23,PIT,1980-06-11
9001,8445662,Steve Bozek,1960-11-26,LAK,1980-06-11
9002,8452209,Randy Velischek,1962-02-10,MNS,1980-06-11
9003,8450257,Jim Pavese,1962-06-08,STL,1980-06-11
9004,8450920,Torrie Robertson,1961-08-02,WSH,1980-06-11
9005,8449475,Sean McKenna,1962-03-07,BUF,1980-06-11
9006,8449773,Troy Murray,1962-07-31,CHI,1980-06-11
9007,8456311,Marcel Frere,1962-01-18,CHI,1980-06-11
9008,8451375,David Simpson,1962-03-03,NYI,1980-06-11
9009,8446807,Tom Fergus,1962-06-16,BOS,1980-06-11
9010,8448845,Craig Ludwig,1961-03-15,MTL,1980-06-11
9011,8457534,Jay North,1962-06-26,BUF,1980-06-11
9012,8457366,Paul Mercier,1961-05-18,PHI,1980-06-11
9013,8448614,Richard Laferriere,1961-01-03,CLR,1980-06-11
9014,8446943,Guy Fournier,1962-01-30,WIN,1980-06-11
9015,8449624,Jay Miller,1960-07-16,QUE,1980-06-11
9016,8452482,Carey Wilson,1962-05-19,CHI,1980-06-11
9017,8451967,Monty Trottier,1961-07-25,NYI,1980-06-11
9018,8448569,Jari Kurri,1960-05-18,EDM,1980-06-11
9019,8446222,Marc Crawford,1961-02-13,VAN,1980-06-11
9020,8449354,Kevin McClelland,1962-07-04,HFD,1980-06-11
9021,8446805,Tony Feltrin,1961-12-06,PIT,1980-06-11
9022,8449881,Bernie Nicholls,1961-06-24,LAK,1980-06-11
9023,8447078,Stew Gavin,1960-03-15,TOR,1980-06-11
9024,8445690,Bob Brooke,1960-12-18,STL,1980-06-11
