id,name,hrID
8448287,Calle Johansson,johanca01
8448808,Don Lever,leverdo01
8448824,Jyrki Lumme,lummejy01
8448817,Tapio Levo,levota01
8448192,Eric Prentice,prenter01
8448765,John Leblanc
8448399,Ed Kea,keaed01
8448186,Lynn Powis,powisly01
8448807,Jean Levasseur
8448182,Geoff Powis,powisge01
8448812,Dale Lewis,lewisda01
8448169,Don Poile,poiledo01
8448804,Bill Lesuk,lesukbi01
8448175,Gary Inness,innesga01
8448190,Tracy Pratt,pratttr01
8448185,Ulf Isaksson,isaksul01
8448187,Babe Pratt,prattba01
8448191,Dean Prentice,prentde01
8448181,Ray Powell,powelra01
8448165,David Inkpen
8448394,Kevin Kaminski,kaminke01
8448881,Allan Luciw
8448108,Bobby Hull,hullbo01
8448876,Barry Long,longba01
8448294,Terry Johnson,johnste01
8448239,John Quilty,quiltjo01
8448246,Ken Randall,randake01
8448861,Ronald Loustel
8448768,Tommy Lehman,lehmato01
8448822,Francois Leroux
8448794,Rick Lessard,lessari01
8448816,Craig Levie,leviecr01
8448830,Igor Liba,libaig01
8448386,Ernie Roche,rocheer01
8448380,Chris Joseph,josepch01
8448383,Earl Roche,rocheea01
8448334,Vic Ripley,riplevi01
8448335,Bob Ritchie,ritchbo01
8448372,Earl Robinson,robinea01
8448343,Alex Ritson,ritsoal01
8448333,Rip Riopelle,rioperi01
8448356,Jimmy Roberts,roberji01
8448354,Doug Roberts,roberdo01
8448799,Tim Lenardon,lenarti01
8448347,Wayne Rivers,riverwa01
8448353,Phil Roberto,roberph01
8448332,Jim Riley,rileyji01
8448303,Jim Johnson,johnsji01
8448328,Greg Johnston,johnsgr01
8448344,Alan Rittinger,rittial01
8448601,Michel Lachance,lachami01
8448599,Dan Labraaten,labrada01
8448696,Normand Lapointe,lapoino01
8448429,Eddie Rodden,roddeed01
8448793,Darcy Loewen,loeweda01
8448797,Curtis Leschyshyn,leschcu01
8448771,Jamie Leach,leachja01
8448760,Roger Lemelin,lemelro01
8448643,Dave Langevin,langeda01
8448664,Brad Lauer,lauerbr01
8448663,Tyler Larter,lartety01
8448660,Marc Laniel
8448659,Jeffry Lamb
8448655,Lane Lambert,lambela01
8448657,Larry Landon,landola01
8448400,Dennis Kearns,kearnde01
8448440,Doc Romnes,romnedo01
8448764,Stephen Leach
8448662,Peter Lappin,lappipe01
8448444,Bob Kelly,kellybo02
8448789,Ted Saunders,saundte01
8448784,Charlie Sands,sandsch01
8448772,Claude Lemieux,lemiecl01
8448770,Sylvain Lefebvre,lefebsy01
8448654,Chris Langevin,langech01
8448978,Paul Shakes,shakepa01
8448642,Ron Lalonde,lalonro01
8448707,Pierre Larouche,laroupi01
8448710,Gordon Laxton
8448241,Yip Radley,radleyi01
8448959,Donald Maciver
8448952,Randy Macgregor
8448948,Ganton Scott,scottga01
8448940,Gordon MacFarlane
8448762,Jim Leavins,leaviji01
8448974,Eddie Shack,shacked01
8448439,Doug Rombough,rombodo01
8448605,Paul Runge,rungepa01
8448975,Paul MacKinnon,mackipa01
8448961,Norm MacIver
8448947,Enio Sclisizzi,sclisen01
8448499,Scott King,kingsc01
8448939,David Mackey,mackeda01
8448937,Ron Schock,schocro01
8448941,Jay McFarlane
8448498,Mike Kitchen,kitchmi01
8448965,Shawn MacKenzie,mackesh01
8448423,Dave Rochefort,rocheda01
8448935,Danny Schock,schocda01
8448950,Dan Seguin,seguida01
8448966,Brit Selby,selbybr01
8448971,George Senick,senicge01
8448951,Earl Seibert,seibeea01
8448934,Werner Schnarr,schnawe01
8448494,Bill Kitchen,kitchbi01
8448495,Orest Kindrachuk,kindror01
8448525,Mike Korney,kornemi01
8448528,Maxwell Kostovich
8448529,Chris Kotsopoulos,kotsoch01
8448524,Jerry Korab,korabje01
8448526,Cliff Koroll,korolcl01
8448449,Dean Kennedy,kennede01
8448523,Jim Korn,kornji01
8448484,Dmitri Khristich,khrisdm01
8448501,Ralph Klassen,klassra01
8448946,Sweeney Schriner,schrisw01
8448957,Garth Macguigan
8448949,Laurie Scott,scottla01
8448413,Edward Kastelic
8448490,Petr Klima
8448521,Steve Konroyd,konrost01
8448520,Chris Kontos,kontoch01
8448527,Greg Kostenko
8448487,Kris King,kingkr01
8448489,Derek King,kingde01
8448518,Neil Komadoski,komadne02
8448482,Gordon Kruppke
8448517,Roger Kortko,kortkro01
8448491,Terry Kleisinger,kleiste01
8448478,Udo Kiessling,kiessud01
8448631,Bob Laforest
8448640,Bobby Lalonde,lalonbo01
8448512,Michael Knoke
8448515,Gord Kluzak,kluzago01
8448865,Mike Liut,liutmi01
8448408,Hannu Kamppuri,kamppha01
8448538,Don Kozak,kozakdo01
8448928,Jackie Schmidt,schmija01
8448818,Normand Leveille,leveino01
8448551,Markku Kyllonen
8448787,Fred Sasakamoose,sasakfr01
8448533,Doug Kostynski,kostydo01
8448536,Dean Kolstad,kolstde01
8448548,Vladimir Krutov,krutovl01
8448549,Todd Krygier,krygito01
8448541,Dale Krentz,krentda01
8448552,Risto Kurkinen
8448553,Bob Kudelski,kudelbo01
8448547,Dale Kushner,kushnda01
8448555,Richard Kromm,krommri01
8448446,Paul Ronty,rontypa01
8448567,Stu Kulak,kulakst01
8448827,Peter Loob,loobpe01
8448741,Peter Lee,leepe01
8448898,Dwayne Lowdermilk,lowdedw01
8448745,Barry Legge,leggeba01
8448912,Morris Lukowich,lukowmo01
8448899,Larry Lozinski,lozinla01
8448674,Claude Lapointe,lapoicl01
8448675,Chris Luongo,luongch01
8448679,Peter Laviolette,laviope01
8448676,Jeffrey Lazaro
8448680,Mark LaVarre,lavarma01
8448678,Guy Larose,larosgu01
8448915,Al MacAdam,macadal01
8448677,Jiri Latal
8448671,Derek Sanderson,sandede01
8448651,Rod Langway,langwro01
8448667,Rick Lanz,lanzri01
8448665,Jean-Marc Lanthier,lanthje01
8448731,J.P. Leblanc
8448656,Mitch Lamoureux,lamoumi01
8448740,Grant Ledyard,ledyagr01
8448748,Robert Lekun
8448746,Antero Lehtonen,lehtoan01
8448669,Igor Larionov,larioig01
8448823,Mikael Lindholm,lindhmi01
8448905,Gilles Lupien,lupiegi01
8448743,Doug Lecuyer,lecuydo01
8448930,Otto Schmidt,schmiot01
8448999,Sean Shanahan,shanase01
8448927,Clarence Schmidt,schmicl01
8448391,Trent Kaese,kaesetr01
8448735,Chuck Lefley,leflech01
8448705,Claude Larochelle
8448563,Mark Kumpel,kumpema01
8448627,Jason Lafreniere,lafreja01
8448589,Bernie Ruelle,ruellbe01
8448641,Mark Lamb,lambma01
8448244,Beattie Ramsay,ramsabe01
8448781,Jocelyn Lemieux,lemiejo01
8448778,Daniel Lorenz
8448775,Patrick Lebeau,lebeapa01
8448777,Kenneth Lovsin
8448245,Les Ramsay,ramsale01
8448776,David Littman,littmda01
8448614,Richard Laferriere
8448581,Michael Labianca
8448516,Scot Kleinendorst,kleinsc01
8448791,Butch Schaeffer,schaebu01
8448825,Trevor Linden,lindetr01
8448460,Randy Rota,rotara01
8448568,Tom Kurvers,kurveto01
8448505,Kelly Kisio,kisioke01
8448584,Bobby Rowe,rowebo01
8448268,Chris Jensen,jensech01
8448271,Grant Jennings,jennigr01
8448483,Darin Kimble,kimblda01
8448269,Darren Jensen,jenseda01
8448420,Rick Kehoe,kehoeri01
8448467,Alan Kerr,kerral01
8448569,Jari Kurri,kurrija01
8448579,Neil Labatte,labatne01
8448586,Gino Rozzini,rozzigi01
8448554,Uwe Krupp,kruppuw01
8448266,Michael Jeffrey
8448481,Sergei Kharin,kharise01
8448582,Guy Rousseau,roussgu01
8448585,Ronnie Rowe
8448783,Ed Sandford,sandfed01
8448519,Joey Kocur
8448441,Skene Ronan,ronansk01
8448539,Nick Kypreos,kypreni01
8448530,Michael Kouwenhoven
8448701,Garry Lariviere,larivga01
8448535,Olie Kolzig
8448785,Craig Sarner,sarnecr01
8448510,Keith Knight
8448532,Joe Kowal,kowaljo01
8448443,Len Ronson,ronsole01
8448782,Mario Lemieux,lemiema01
8448612,Andre Lacroix
8448448,Brad Kempthorne
8448615,Pierre Lacroix,lacropi01
8448839,Doug Lidster,lidstdo01
8448434,Bob Kelly,kellybo02
8448848,Hakan Loob
8448577,Jim Kyte,kyteji01
8448834,Dave Lowry,lowryda01
8448846,Nick Libett,libetni01
8448841,Troy Loney,loneytr01
8448838,Rick Ley,leyri01
8448847,Brian Lundberg,lundbbr01
8448842,Todd Lumbard
8448837,Darrin Lowe
8448604,Kent Ruhnke,ruhnkke01
8448844,Jan Ludvig,ludvija01
8448845,Craig Ludwig,ludwicr01
8448215,Claude Provost,provocl01
8448242,Rags Raglan,raglara01
8448374,Robert Joyce
8448194,Noel Price,priceno01
8448212,Goldie Prodgers,prodggo01
8448207,Pat Jablonski,jablopa01
8448859,Steve Ludzik,ludzist01
8448733,Rich Leduc
8448853,Pelle Lindbergh,lindbpe01
8448857,Ken Linseman,linseke01
8448633,Mike Lalor,lalormi01
8448855,Jeffrey Logan
8448858,Willy Lindstrom
8448851,Lars Lindgren,lindgla01
8448348,Garth Rizzuto,rizzuga01
8448792,Chuck Scherza,scherch01
8448403,Anders Kallur,kalluan01
8448637,Tom Laidlaw,laidlto01
8448644,Yvon Lambert,lambeyv01
8448412,Jari Kaarela,kaareja01
8448595,Yvon Labre,labreyv01
8448447,Kevin Kemp,kempke01
8448891,Ron Low,lowro01
8448607,Church Russell,russech01
8448606,Duane Rupp,ruppdu01
8448885,Bob Lorimer,lorimbo01
8448616,Randy Ladouceur,ladoura01
8448600,Francois Lacombe
8448882,Ross Lonsberry,lonsbro01
8448610,Bob Sabourin,saboubo01
8448613,Gary Sabourin,sabouga01
8448313,Ed Reigle,reigled01
8448618,Phil Samis,samisph01
8448566,Mike Krushelnyski,krushmi01
8448401,Mike Kaszycki,kaszymi01
8448363,Greg Joly,jolygr01
8448649,Gord Lane,lanego01
8448415,Mike Keane,keanemi01
8448419,Dan Keczmer,keczmda01
8448358,George Robertson,roberge01
8448359,Robert Jones
8448416,Alexei Kasatonov,kasatal01
8448361,Randy Johnston,johnsra01
8448790,Tony Savage,savagto01
8448336,Dave Ritchie,ritchda01
8448357,Fred Robertson,roberfr01
8448351,Jay Johnston,johnsja01
8448349,Mickey Roach,roachmi01
8448583,Roland Rousseau,roussro01
8448299,Larry Regan,reganla01
8448298,Bill Regan,reganbi01
8448708,Reed Larson,larsore01
8448713,Craig Laughlin,laughcr01
8448305,Dutch Reibel,reibedu01
8448301,Douglas Johnson
8448603,Normand Lacombe,lacomno01
8448682,Denis Larocque,larocde01
8448706,Jeff Larmer,larmeje01
8448756,Jacques Lemaire,lemaija01
8448727,Don Laurence,lauredo01
8448759,Rejean Lemelin
8448729,Reggie Leach,leachre01
8448751,Ronald Leef
8448725,Walt Ledingham,ledinwa01
8448752,Mikko Leinonen,leinomi01
8448755,Ken Leiter,leiteke01
8448754,Gary Leeman,leemaga01
8448730,Danny Lawson,lawsoda01
8448717,Dominic Lavoie,lavoido01
8448753,Michael Lekun
8448715,Gary Laskoski,laskoga01
8448571,Ken Kuzyk,kuzykke01
8448345,Bob Rivard,rivarbo01
8448691,Paul Lawless,lawlepa01
8448346,Gus Rivers,rivergu01
8448694,Guy Lapointe,lapoigu01
8448330,Bob Richer,richebo01
8448329,Glen Richardson,richagl01
8448973,Ron Serafini,serafro01
8448624,Guy Lafleur,laflegu01
8448712,Kevin LaVallee,lavalke01
8448636,Robbie Laird,lairdro01
8448688,Mike Lauen,lauenmi01
8448695,Rick Lapointe,lapoiri01
8448700,Michel Larocque,larocmi01
8448693,Benoit Laporte
8448991,Bob MacMillan,macmibo01
8448427,Leon Rochefort,rochele01
8448922,Brett MacDonald,macdobr01
8448628,Mark Laforest
8448923,Ken Schinkel,schinke01
8448749,Claude Legris,legricl01
8448917,Blair MacDonald,macdobl01
8448913,Gary Lupul,lupulga01
8448919,Paul MacDermid,macdepa01
8448626,Pat LaFontaine,lafonpa01
8448914,George Lyle,lylege01
8448692,Claude Larose,laroscl01
8448703,Steve Larmer,larmest01
8448911,Tom Lysiak,lysiato01
8448687,Derek Laxdal,laxdade01
8448906,Charles Luksa
8448719,Stephan Lebeau
8448622,John LeClair,leclajo01
8448924,Cliff Schmautz,schmacl01
8448453,Ronald Kennedy
8448367,Jimmy Jones,jonesji02
8448860,Bengt Lundholm,lundhbe01
8448862,Owen Lloyd,lloydow01
8448437,Dale Rolfe,rolfeda01
8448247,George Ranieri,raniege01
8448873,Mark Lofthouse,lofthma01
8448542,Robert Kron,kronro01
8448931,Milt Schmidt,schmimi01
8448699,Jim Latos
8448623,Marc Laforge,laforma02
8448884,Kevin Lowe,loweke01
8448886,Pete Lopresti
8448871,David Logan
8448867,Tim Lockridge
8448617,Barry Salovaara,salovba01
8448866,Bill Lochead,lochebi01
8448982,Rick MacLeish,macleri01
8448962,Shane MacEachern,maceash01
8448960,Al MacInnis,macinal01
8448963,Rod Seiling,seiliro01
8448901,Dave Lumley,lumleda01
8448984,Daryl MacLeod
8448976,Joe Shack,shackjo01
8448236,Max Quackenbush,quackma01
8448543,Frantisek Kucera
8448503,Mark Kirton,kirtoma01
8448509,Brad Knelson
8448237,Leo Quenneville,quennle01
8448240,Pat Quinn,quinnpa01
8448243,Don Raleigh,raleido01
8448217,Risto Jalo,jalori01
8448208,Jaromir Jagr
8448213,Andre Pronovost
8448210,Ellie Pringle,pringel01
8448214,Marcel Pronovost,pronoma01
8448385,Claude Julien,juliecl01
8448370,Tomas Jonsson,jonssto01
8448350,Claude Robert,robercl01
8448382,Curtis Joseph,josepcu01
8448980,Brian MacLellan,maclebr01
8448985,Scott MacLeod
8448981,Paul MacLean,maclepa01
8448967,Steve Self,selfst01
8448892,Don Luce,lucedo01
8448894,Daniel Lucas
8448652,Dick Lamby,lambydi01
8448686,David Latta,lattada01
8448711,Guy Lash
8448690,Jeffrey Lastiwka
8448689,Brian Lawton,lawtobr01
8448373,Mike Robitaille,robitmi01
8448870,Claude Loiselle,loisecl01
8449082,Rodger Smith,smithro01
8449085,Stan Smith,smithst01
8449083,Ron Smith,smithro02
8449096,Clint Malarchuk,malarcl01
8449099,James Malazdrewicz
8449129,Emory Sparrow,sparrem01
8449089,Stan Smrke,smrkest01
8449087,Tommy Smith,smithto01
8449102,Don Maloney,malondo01
8449092,Ron Snell,snellro01
8449110,Randy Manery,manerra01
8449101,Greg Malone,malongr01
8449086,Stu Smith,smithst02
8449111,Dan Mandich,mandida01
8449117,Gene Sobchuk,sobchge01
8449123,Dave Manson,mansoda01
8449127,Glen Sonmor,sonmogl01
8449104,Dan Maloney,malonda01
8449095,David Maley,maleyda01
8449090,Rod Smylie,smyliro01
8449121,Bob Manno,mannobo01
8449113,Sandy Snow,snowsa01
8449107,James Malone
8449084,Sid Smith,smithsi01
8449112,Ted Snell,snellte01
8449128,John Sorrell,sorrejo01
8449125,Bob Solinger,solinbo01
8449103,Dave Maloney,malonda02
8449097,Kari Makkonen,makkoka01
8449088,Wayne Smith,smithwa01
8449109,Kris Manery,manerkr01
8449093,Steve Maltais,maltast01
8449094,Troy Mallette,malletr01
8449119,Jimmy Mann,mannji01
8449126,Art Somers,somerar01
8449131,Bill Speer,speerbi01
8449132,Irv Spencer,spencir01
8449133,Chris Speyer,speyech01
8449122,Moe Mantha,manthmo01
8449130,Fred Speck,speckfr01
8449138,Don Marcotte,marcodo01
8449139,Frank Spring,sprinfr01
8449142,Dollard St. Laurent,stlaudo01
8449137,Bryan Marchment,marchbr02
8449141,Jesse Spring,sprinje01
8449136,Dave Marcinyshyn,marcida01
8449115,George Maneluk,manelge01
8449150,Jack Stanfield,stanfja01
8449145,Ted Stackhouse,stackte01
8449143,Frank St. Marseille,stmarfr01
8449147,Red Staley
8449153,Ed Stankiewicz,stanked01
8449175,Brad Marsh,marshbr01
8449173,Peter Marrin,marripe01
8449185,John Stewart,stewajo01
8449180,Vern Stenlund,stenlve01
8449669,Sergio Momesso,momesse01
8449182,Ulf Sterner,sternul01
8449179,Pete Stemkowski,stemkpe01
8449166,John Marks,marksjo01
8449677,Michel Mongeau,mongemi01
8449667,Howie Young,youngho01
8449183,Gaye Stewart,stewaga01
8449181,Phil Stevens,steveph01
8449148,George Standing,standge01
8449178,Morris Stefaniw,stefamo01
8449149,Fred Stanfield,stanffr01
8449151,Jim Stanfield,stanfji01
8449666,Doug Young,youngdo01
8449168,Nevin Markwart,markwne01
8449174,Daniel Marois,maroida01
8449177,Frank Steele,steelfr01
8449711,Tom Anderson,anderto01
8449678,Robert Mongrain
8449713,Ken Morrow,morroke01
8449709,Bill Miller,millebi01
8449715,Kevin Morrison,morrike01
8449714,Mark Morris
8449706,George Morrison,morrige01
8449663,John Mokosak,mokosjo01
8449176,Vic Stasiuk,stasivi01
8449703,Didier Pietropaulo
8449705,Jim Montgomery,montgji01
8449697,Angelo Moretto,moretan01
8449664,Mitchell Molloy
8449723,Dean Morton,mortode01
8449704,Gary Morrison,morriga01
8449738,Paul Mulvey,mulvepa01
8449718,Jon Morris,morrijo02
8449731,Richard Mulhern,mulheri01
8449737,Bob Murdoch,murdobo01
8449717,Mark Morrison,morrima01
8449749,Craig Muni,municr01
8449751,Joe Murphy,murphjo01
8449744,Mike Murphy,murphmi01
8449743,Joe Mullen,mullejo01
8449734,Grant Mulvey,mulvegr01
8449745,Larry Murphy,murphla01
8449727,Dave Hanson,hansoda01
8449735,Don Murdoch,murdodo01
8449755,Robert Murphy
8449741,Gary Murphy
8449740,Kirk Muller,mulleki01
8449736,Bob Murdoch,murdobo01
8449742,Brian Mullen,mullebr01
8449754,Gord Murphy,murphgo01
8449748,John Multan
8449769,Bob Murray,murrabo01
8449756,Scott Ferguson,fergusc01
8449774,Dana Murzyn,murzyda01
8449775,Jarmo Myllys,myllyja01
8449772,Terry Murray,murrate01
8449776,Patrick Murray
8449779,Sergei Mylnikov,mylnise01
8449778,Mike Bauman
8449773,Troy Murray,murratr01
8449037,Kevin Maguire,maguike01
8449040,Al Simmons,simmoal01
8449041,Cully Simon,simoncu01
8449004,Bobby Sheehan,sheehbo01
8449038,Babe Siebert,siebeba01
8449043,Cliff Simpson,simpscl01
8449042,Thain Simon,simonth01
8449015,Fred Shero,sherofr01
8449024,Eddie Shore,shoreed01
8449003,Pat Shea,sheapa01
8449005,Doug Shelton,sheltdo01
8449034,Darryl Maggs,maggsda01
8449002,Norm Shay,shayno01
8449032,Keith Magnuson,magnuke01
8449033,Dean Magee,mageede01
8449057,Dale Smedsmo,smedsda01
8449063,Brian Smith,smithbr01
8449062,Peter Mahovlich
8449050,Glen Skov,skovgl01
8449006,Frank Sheppard,sheppfr01
8449061,Brian Smith,smithbr01
8449011,David MacQueen
8449045,Joe Simpson,simpsjo01
8449019,Al Shields,shielal01
8449022,Jack Shill,shillja01
8449017,Jack Shewchuk,shewcja01
8449007,Johnny Sheppard,sheppjo01
8449055,Darryl Sly,slyda01
8449072,Don Smith,smithdo01
8449056,Alex Smart,smartal01
8449059,Alex Smith,smithal02
8449073,Don Smith,smithdo01
8449058,Don Smillie,smilldo01
8449075,Glenn Smith,smithgl01
8449070,Nakina Smith,smithna01
8449023,Jim Shires,shireji01
8449025,Hamby Shore,shoreha01
8449016,Gordon Sherritt,sherrgo01
8449060,Art Smith,smithar01
8449068,Clint Smith,smithcl01
8449054,Ed Slowinski,slowied01
8449071,Des Smith,smithde01
8449066,Jacques Mailhot,mailhja01
8449067,Carl Smith,smithca01
8449074,Floyd Smith,smithfl01
8449069,Dallas Smith,smithda01
8449081,Ken Smith,smithke01
8449079,Mikko Makela
8449047,Alex Singbush,singbal01
8449076,Glen Smith,smithgl02
8449077,Hooley Smith,smithho01
8449051,John Sleaver,sleavjo01
8449046,Reg Sinclair,sinclre01
8449048,Raymie Skilton,skiltra01
8449009,Jamie Macoun,macouja01
8449100,Merlin Malinowski,malinme01
8449671,Rod Zaine,zainero01
8449670,Marty Zoborosky,zoborma01
8449672,Joe Zanussi,zanusjo01
8449675,Hartland Monahan,monahha01
8449700,David Morrison
8449679,Larry Zeidel,zeidela01
8449681,Andy Moog,moogan01
8449685,Ed Zeniuk,zeniued01
8449690,Rudy Zunich,zunicru01
8449698,Stephane Morin
8449686,Lars Zetterstrom
8449021,Bill Shill,shillbi01
8449020,Craig MacTavish,mactacr01
8449000,Chuck Shannon,shannch01
8449691,Robert Moore
8449702,Douglas Morrison
8449052,Tod Sloan,sloanto01
8449018,Alex Shibicky,shibial01
8449676,Pierre Mondou,mondopi01
8449035,Marc Magnan,magnama01
8449029,Jeff Madill,madilje01
8449171,Mario Marois,maroima01
8449013,Jim Macrae
8449044,Frank Mahovlich,mahovfr01
8449694,Jayson More,moreja01
8449053,Peter Slobodian,slobope01
8449157,Wally Stanowski,stanowa01
8449049,Alf Skinner,skinnal01
8449014,John Sherf,sherfjo01
8449001,Gerry Shannon,shannge01
8449036,Vincent Magnan
8449156,Barney Stanley,stanlba01
8449144,Claude St. Sauveur,stsaucl01
8449305,Pete Vipond,viponpe01
8449299,Ed Van Impe,vanimed01
8449225,Spence Tatchell,tatchsp01
8449399,William McDougall
8449303,Moose Vasko,vaskomo01
8449306,Ed Vokes,vokesed01
8449304,Gary Veneruzzo,venerga01
8449761,Rob Murray,murraro01
8449763,Mike Murray,murrami02
8449393,Bob Whitelaw,whitebo01
8449384,Ed Westfall,westfed01
8449396,Bob Whitlock,whitlbo01
8449760,Paul Thompson,thomppa01
8449402,Bruce McKay
8449389,Bill White,whitebi01
8449390,Moe White,whitemo01
8449383,Cy Wentworth,wentwcy01
8449400,Steve McKichan,mckicst01
8449388,Don Wheldon,whelddo01
8449391,Sherman White,whitesh01
8449377,Dale McCourt,mccouda01
8449385,Kenny Wharram,wharrke01
8449381,Cooney Weiland,weilaco01
8449369,Harry Watson,watsoha01
8449392,Tex White,whitete01
8449387,Len Wharton,whartle01
8449371,Joe Watson,watsojo01
8449373,Brian Watts,wattsbr01
8449372,Phil Watson,watsoph01
8449376,Don Webster,webstdo01
8449380,Chick Webster,webstjo01
8449423,Lanny McDonald,mcdonla01
8449418,Girard McDonald
8449382,Alex Wellington,wellial01
8449414,Joe McDonnell,mcdonjo01
8449403,Brad McCrimmon,mccribr01
8449477,Jim McKenzie,mckenji03
8449415,Jeffrey McDill
8449416,Mike McDougal,mcdoumi01
8449426,Peter McDuffe,mcdufpe01
8449476,Jim McKenny,mckenji01
8449481,Tommy Williams,willito01
8449473,Barry Wilkins,wilkiba01
8449420,Mike McEwen,mcewemi01
8449985,Gerry Gray,grayge01
8449478,John Wilkinson,wilkijo01
8449407,William McCreary
8449410,Darwin McCutcheon,mccutda01
8449474,Kirk McLean,mcleaki01
8449412,Hubie McDonough,mcdonhu01
8449475,Sean McKenna,mckense01
8449479,Burr Williams,willibu01
8449211,Bill Sweeney,sweenbi01
8449208,Max Sutherland,suthema01
8449206,Bert Marshall,marshbe01
8449202,Frank Sullivan,sullifr01
8449203,Red Sullivan,sullire01
8449209,Garry Swain,swainga01
8449207,Bill Sutherland,suthebi01
8449204,Bill Summerhill,summebi01
8449374,Aubrey Webster,webstau01
8449244,Jerry Toppazzini,toppaje01
8449413,David McDonald
8449205,Al Suomi,suomial01
8449200,Bob Stumpf,stumpbo01
8449201,Barry Sullivan,sulliba01
8449189,Nels Stewart,stewane01
8449259,Grant Martin,martigr01
8449254,Percy Traub,traubpe01
8449252,Wes Trainor,trainwe01
8449188,Ken Stewart,stewake01
8449251,Art Townsend,townsar01
8449256,Gilles Tremblay,trembgi01
8449263,Nils Tremblay,trembni01
8449270,Bob Turner,turnebo01
8449265,Guy Trottier,trottgu01
8449195,Neil Strain,straine01
8449273,Gene Ubriaco,ubriage01
8449275,Richard Martin
8449267,Rene Trudell,trudere01
8449269,Gord Turlick
8449272,Aud Tuten,tutenau01
8449271,Norm Tustin,tustino01
8449268,Connie Tudin,tudinco01
8449234,Bill Thomson,thomsbi02
8449196,Gord Strate,stratgo01
8449199,Billy Stuart,stuarbi01
8449194,Steve Stone,stonest01
8449193,Jack Stoddard,stoddja01
8449247,Jacques Toupin,toupija01
8449246,Bill Touhey,touhebi01
8449264,Dave Trottier,trottda01
8449266,Lou Trudel,trudelo01
8449248,Michael Marson
8449245,Zellio Toppazzini,toppaze01
8449262,Marcel Tremblay,trembma01
8449237,Rhys Thomson,thomsrh01
8449236,Jimmy Thomson,thomsji01
8449238,Joe Thorsteinson,thorsjo01
8449241,Ray Timgren,timgrra01
8449250,Richard Martens
8449232,Paul Thompson,thomppa01
8449233,Bill Thoms,thomsbi01
